flight_date,airline,origin,destination,scheduled_departure,actual_departure,delay_minutes,delay_reason,distance_miles,aircraft_type
2025-02-16,Hawaiian Airlines,DEN,PHL,08:30,08:30,0,None,2719,Boeing 737-800
2023-11-24,JetBlue Airways,DEN,DTW,14:15,15:34,79,Security,1653,ATR 72
2024-10-16,Frontier Airlines,LAX,BWI,23:30,23:37,7,Mechanical,1040,Boeing 767-300
2023-10-23,Hawaiian Airlines,JFK,SFO,12:30,12:30,0,None,1709,CRJ-900
2025-04-23,JetBlue Airways,SEA,ORD,22:45,22:45,0,None,990,Airbus A320
2024-04-26,JetBlue Airways,ORD,PHX,22:45,22:45,0,None,1760,Boeing 737-900
2025-05-05,Spirit Airlines,ORD,BWI,14:00,14:00,0,None,2378,Boeing 757-200
2023-12-18,Frontier Airlines,FLL,LAX,15:15,15:43,28,Weather,1517,Boeing 767-300
2024-02-29,American Airlines,MDW,BOS,18:45,18:45,0,None,2014,Airbus A321
2023-11-03,Delta Air Lines,FLL,LAX,07:00,07:52,52,Air Traffic,1373,Airbus A330-200
2024-02-28,American Airlines,LGA,MIA,09:00,09:19,19,Air Traffic,2307,Boeing 787-8
2023-10-05,Allegiant Air,SEA,BWI,14:30,14:41,11,Security,355,Boeing 737-800
2023-09-12,American Airlines,BWI,SFO,07:00,07:00,0,None,2127,Boeing 777-200
2024-08-17,JetBlue Airways,LGA,IAH,14:30,14:39,9,Weather,1426,Boeing 737-900
2024-07-12,Southwest Airlines,MIA,SFO,06:30,06:30,0,None,1705,Boeing 737-900
2024-10-22,Frontier Airlines,SEA,LGA,15:45,15:45,0,None,2742,Airbus A330-200
2024-11-23,Delta Air Lines,DFW,PHL,10:15,10:15,0,None,1796,Boeing 767-300
2023-07-28,Frontier Airlines,SEA,DEN,09:30,09:30,0,None,2382,Boeing 737-900
2025-02-07,American Airlines,FLL,MDW,20:15,20:36,21,Weather,1337,Boeing 737-900
2024-08-25,Spirit Airlines,PHL,DFW,06:15,06:15,0,None,1435,ATR 72
2023-07-08,American Airlines,MIA,CLT,05:00,05:39,39,Weather,647,CRJ-900
2024-07-23,Spirit Airlines,IAH,MDW,16:30,16:38,8,Mechanical,2646,Airbus A320
2025-05-26,Southwest Airlines,ORD,BOS,18:30,18:49,19,Weather,1239,Boeing 737-900
2024-04-10,American Airlines,ORD,JFK,10:15,10:33,18,Air Traffic,1386,Boeing 737-900
2024-04-18,Frontier Airlines,SEA,BWI,11:45,11:45,0,None,791,Boeing 737-800
2024-01-04,Hawaiian Airlines,DEN,JFK,22:45,22:45,0,None,2384,Airbus A320
2025-01-04,Southwest Airlines,BOS,LGA,10:30,10:30,0,None,1120,CRJ-900
2024-05-26,American Airlines,LAX,PHX,12:45,12:45,0,None,1567,Boeing 767-300
2024-11-29,Alaska Airlines,MDW,DTW,22:15,22:15,0,None,1313,ATR 72
2023-12-12,Frontier Airlines,PHL,FLL,23:00,23:00,0,None,2612,Airbus A320
2024-10-12,Alaska Airlines,MDW,SEA,09:45,10:05,20,Weather,1480,Boeing 787-8
2023-12-12,Frontier Airlines,LAX,CLT,12:15,12:15,0,None,417,Embraer 175
2024-01-25,Frontier Airlines,LAS,PHX,15:45,16:15,30,Air Traffic,913,Airbus A320
2024-08-14,Spirit Airlines,LGA,MDW,19:45,20:05,20,Weather,1729,Boeing 757-200
2023-12-23,United Airlines,LAS,DTW,22:00,22:00,0,None,2161,Boeing 767-300
2024-02-28,Spirit Airlines,LAS,PHL,07:00,07:00,0,None,1811,Boeing 787-8
2025-03-18,Hawaiian Airlines,LAS,LAX,19:30,19:30,0,None,1183,Boeing 757-200
2023-12-11,Allegiant Air,PHX,BWI,09:30,09:30,0,None,2425,Boeing 737-800
2024-11-17,United Airlines,PHL,DFW,15:45,15:45,0,None,453,Embraer 175
2024-01-12,Hawaiian Airlines,BWI,CLT,15:00,15:00,0,None,2389,Airbus A321
2024-05-31,Allegiant Air,CLT,DTW,12:00,12:07,7,Air Traffic,2855,Boeing 787-8
2024-09-26,United Airlines,LAS,DFW,08:00,08:00,0,None,242,Boeing 787-8
2025-06-22,Alaska Airlines,JFK,DTW,20:00,20:52,52,Weather,2288,Boeing 737-900
2023-08-16,JetBlue Airways,ORD,BWI,15:30,15:30,0,None,2888,Airbus A330-200
2024-03-06,American Airlines,BWI,DTW,15:45,15:45,0,None,571,Airbus A321
2023-07-25,Hawaiian Airlines,IAH,LAS,10:00,10:00,0,None,451,Boeing 787-8
2024-02-21,Alaska Airlines,DTW,ORD,11:15,11:15,0,None,1420,Boeing 787-8
2023-10-20,Frontier Airlines,SFO,ORD,05:15,05:15,0,None,2479,Boeing 777-200
2023-08-16,Southwest Airlines,DEN,SEA,17:00,17:00,0,None,2973,Boeing 787-8
2025-06-08,Southwest Airlines,DFW,FLL,17:30,17:55,25,Air Traffic,1614,Embraer 175
2024-11-14,Allegiant Air,DFW,MDW,13:00,13:00,0,None,2632,CRJ-900
2025-06-03,Hawaiian Airlines,MDW,PHL,10:45,10:45,0,None,956,Embraer 175
2024-02-14,Alaska Airlines,SFO,LAX,18:30,18:41,11,Mechanical,1634,Airbus A320
2025-02-25,United Airlines,JFK,FLL,08:00,08:00,0,None,2977,Boeing 737-800
2023-07-13,United Airlines,JFK,BOS,20:30,20:52,22,Mechanical,483,Boeing 737-900
2025-05-23,Alaska Airlines,BOS,BWI,16:30,16:30,0,None,2961,Boeing 777-200
2025-02-12,Delta Air Lines,BOS,MDW,07:45,07:45,0,None,2160,Airbus A320
2024-06-04,Allegiant Air,MDW,LAS,14:30,14:30,0,None,1315,Boeing 757-200
2024-07-18,Alaska Airlines,MDW,SFO,18:00,18:10,10,Air Traffic,2608,Embraer 175
2024-01-21,Frontier Airlines,BOS,PHX,15:00,15:25,25,Air Traffic,2361,ATR 72
2024-08-26,Frontier Airlines,IAH,DEN,15:45,16:09,24,Air Traffic,463,Embraer 175
2025-03-07,Delta Air Lines,DTW,MIA,17:00,17:34,34,Weather,1886,CRJ-900
2024-03-09,American Airlines,LGA,IAH,22:00,22:00,0,None,2269,Boeing 757-200
2023-09-01,Frontier Airlines,MDW,ORD,14:15,14:22,7,Weather,1331,ATR 72
2023-09-11,Spirit Airlines,LAS,SEA,21:30,21:30,0,None,867,Boeing 767-300
2024-06-01,Allegiant Air,FLL,LAS,21:30,21:30,0,None,1718,Boeing 737-800
2024-08-24,Frontier Airlines,MDW,CLT,06:15,06:15,0,None,1427,CRJ-900
2025-05-13,Frontier Airlines,LAS,DEN,10:30,10:38,8,Mechanical,2239,Airbus A330-200
2024-09-01,Delta Air Lines,FLL,IAH,08:30,08:30,0,None,302,Airbus A330-200
2024-10-18,United Airlines,FLL,MSP,14:00,14:00,0,None,361,Airbus A321
2024-11-25,Allegiant Air,PHX,JFK,18:00,18:18,18,Mechanical,661,Boeing 737-800
2023-10-05,Frontier Airlines,CLT,LAS,19:00,19:00,0,None,334,Boeing 777-200
2025-05-02,Southwest Airlines,DFW,MIA,08:45,09:06,21,Air Traffic,1819,Boeing 757-200
2023-12-24,JetBlue Airways,MIA,DFW,23:30,23:30,0,None,2588,Boeing 757-200
2024-08-05,JetBlue Airways,LAX,FLL,20:45,20:45,0,None,2007,ATR 72
2023-11-09,American Airlines,LAS,PHX,06:30,06:30,0,None,1342,Boeing 777-200
2024-01-02,JetBlue Airways,MSP,DFW,09:00,09:17,17,Weather,834,Airbus A321
2024-07-12,Hawaiian Airlines,LGA,SEA,15:45,15:45,0,None,1746,Embraer 175
2024-05-20,Southwest Airlines,PHX,LGA,18:00,18:28,28,Air Traffic,501,Boeing 767-300
2024-02-28,Delta Air Lines,IAH,PHX,07:45,07:45,0,None,1009,Boeing 757-200
2024-08-31,Frontier Airlines,CLT,IAH,15:30,15:56,26,Weather,2149,Boeing 737-900
2024-12-10,United Airlines,LAX,LGA,18:00,18:44,44,Weather,768,Boeing 757-200
2024-08-07,Frontier Airlines,LGA,SEA,19:30,19:30,0,None,2227,Boeing 767-300
2023-07-03,American Airlines,LGA,IAH,18:30,19:31,61,Security,387,CRJ-900
2023-12-23,American Airlines,ORD,SFO,15:30,15:30,0,None,261,Airbus A320
2023-10-06,Frontier Airlines,SFO,LAX,17:00,17:00,0,None,2070,Airbus A321
2024-03-01,Alaska Airlines,DFW,MIA,07:00,07:00,0,None,2339,ATR 72
2025-02-26,United Airlines,ORD,LAS,16:30,16:37,7,Weather,2406,ATR 72
2023-11-16,Alaska Airlines,MIA,DTW,06:00,06:00,0,None,1874,Boeing 737-900
2024-12-14,United Airlines,DEN,LGA,16:45,16:45,0,None,1222,Airbus A321
2024-05-02,JetBlue Airways,SEA,MIA,20:00,20:00,0,None,1450,Boeing 787-8
2025-05-10,Southwest Airlines,CLT,MDW,07:30,07:30,0,None,1708,Boeing 737-900
2024-01-20,Allegiant Air,MIA,ORD,15:15,16:11,56,Weather,584,Boeing 737-900
2024-11-11,American Airlines,MDW,DFW,17:15,17:40,25,Air Traffic,2137,Boeing 787-8
2024-09-24,Allegiant Air,PHL,BOS,10:45,10:45,0,None,389,CRJ-900
2023-09-13,Allegiant Air,ORD,SEA,06:15,06:15,0,None,1311,Airbus A330-200
2023-11-12,United Airlines,LGA,JFK,15:15,15:29,14,Mechanical,1608,Boeing 787-8
2025-06-11,Delta Air Lines,JFK,DFW,23:45,23:45,0,None,907,Boeing 777-200
2023-09-03,JetBlue Airways,MSP,LAS,10:45,10:45,0,None,2022,Airbus A321
2025-01-04,Frontier Airlines,JFK,PHX,12:45,14:06,81,Air Traffic,207,Airbus A320
2024-11-21,Hawaiian Airlines,LGA,DTW,06:00,06:00,0,None,1655,Boeing 757-200
2024-05-28,Southwest Airlines,SFO,JFK,11:15,11:40,25,Air Traffic,216,Boeing 757-200
2024-02-06,Alaska Airlines,SFO,DTW,10:30,10:44,14,Weather,2998,Boeing 757-200
2024-10-21,Southwest Airlines,CLT,BOS,17:45,17:59,14,Air Traffic,809,ATR 72
2023-08-04,Southwest Airlines,JFK,BWI,16:00,16:00,0,None,1215,Embraer 175
2023-12-16,Southwest Airlines,PHL,JFK,06:15,06:28,13,Air Traffic,2875,Airbus A320
2025-01-27,Hawaiian Airlines,DEN,DFW,06:15,06:15,0,None,549,Boeing 737-900
2024-10-29,Allegiant Air,JFK,MIA,18:30,18:35,5,Air Traffic,1666,Boeing 737-800
2024-03-09,Alaska Airlines,BWI,MIA,09:30,09:53,23,Weather,2334,Boeing 787-8
2024-03-13,Spirit Airlines,LAS,MIA,20:30,20:30,0,None,2041,Boeing 737-800
2024-07-24,Southwest Airlines,BOS,LAS,15:15,15:15,0,None,1957,Airbus A321
2025-06-17,United Airlines,LGA,CLT,13:30,13:30,0,None,2370,Boeing 757-200
2024-02-26,Delta Air Lines,BWI,LAS,23:30,23:52,22,Weather,608,Boeing 777-200
2024-08-01,Frontier Airlines,MSP,PHX,15:30,15:30,0,None,1992,Boeing 737-900
2024-05-14,United Airlines,BWI,SFO,11:45,11:45,0,None,2251,Boeing 787-8
2023-07-15,American Airlines,DEN,ORD,17:45,17:45,0,None,215,Embraer 175
2024-10-16,United Airlines,LGA,ORD,22:45,22:45,0,None,2315,Airbus A330-200
2025-03-22,Southwest Airlines,SFO,MSP,16:15,16:15,0,None,2124,Airbus A320
2025-05-06,Delta Air Lines,PHX,MIA,07:15,07:15,0,None,1801,Boeing 737-800
2024-02-06,Frontier Airlines,CLT,BOS,11:45,11:55,10,Weather,2140,ATR 72
2023-07-11,Delta Air Lines,BOS,DTW,23:00,23:00,0,None,1867,Embraer 175
2024-07-23,American Airlines,IAH,FLL,22:00,22:00,0,None,1402,Boeing 757-200
2025-01-03,United Airlines,DTW,PHX,17:30,17:30,0,None,716,Boeing 777-200
2025-02-11,Alaska Airlines,DFW,MSP,14:45,14:45,0,None,616,Embraer 175
2024-07-25,Alaska Airlines,SFO,DEN,15:15,15:15,0,None,967,Embraer 175
2024-08-28,United Airlines,DFW,LAX,22:00,22:00,0,None,786,Airbus A320
2025-04-28,Frontier Airlines,BOS,BWI,19:00,19:00,0,None,1389,ATR 72
2024-06-24,United Airlines,CLT,DEN,18:15,18:34,19,Weather,2264,Airbus A320
2025-03-09,Southwest Airlines,LAX,SEA,13:30,13:47,17,Weather,521,Airbus A320
2024-05-26,United Airlines,BOS,JFK,21:00,21:00,0,None,1269,Airbus A330-200
2024-07-08,American Airlines,DFW,FLL,10:15,10:15,0,None,977,ATR 72
2024-09-10,United Airlines,MSP,CLT,14:45,14:45,0,None,237,ATR 72
2024-09-01,JetBlue Airways,BOS,MDW,09:45,09:45,0,None,2681,Boeing 767-300
2024-10-12,Alaska Airlines,MIA,ORD,18:15,18:15,0,None,2611,Boeing 777-200
2023-11-19,Allegiant Air,BWI,DTW,07:30,08:37,67,Air Traffic,1563,Boeing 757-200
2024-05-02,Southwest Airlines,JFK,ORD,20:45,21:17,32,Weather,2636,Boeing 787-8
2024-12-29,Hawaiian Airlines,MDW,LAS,07:15,07:15,0,None,305,ATR 72
2024-08-27,Delta Air Lines,BWI,LAS,23:15,23:15,0,None,678,Boeing 767-300
2025-04-01,Delta Air Lines,SFO,PHX,16:15,16:31,16,Weather,1582,Boeing 737-900
2024-03-02,Allegiant Air,DEN,ORD,16:00,16:00,0,None,2365,Embraer 175
2023-11-20,JetBlue Airways,BWI,PHL,08:15,08:41,26,Security,2448,Airbus A330-200
2025-05-09,Spirit Airlines,IAH,PHX,14:45,14:45,0,None,1009,Boeing 777-200
2025-01-07,Alaska Airlines,BWI,ORD,12:00,12:16,16,Air Traffic,2962,Boeing 767-300
2024-12-13,JetBlue Airways,CLT,LAX,10:00,10:18,18,Mechanical,2411,CRJ-900
2024-07-03,Frontier Airlines,CLT,DFW,09:30,09:30,0,None,1676,CRJ-900
2024-10-22,American Airlines,LGA,PHX,07:15,07:15,0,None,1745,Airbus A320
2024-03-20,Allegiant Air,LAS,LAX,23:30,23:30,0,None,1954,Boeing 767-300
2024-10-22,Allegiant Air,MIA,BWI,23:45,23:45,0,None,2209,Boeing 767-300
2025-05-03,American Airlines,DFW,MIA,15:30,15:30,0,None,817,Boeing 767-300
2023-07-04,Delta Air Lines,MSP,JFK,18:30,18:30,0,None,783,Boeing 737-900
2023-10-06,Hawaiian Airlines,LAX,MSP,16:00,16:00,0,None,1844,Airbus A320
2023-12-22,Delta Air Lines,PHL,PHX,13:15,13:34,19,Weather,1851,Boeing 777-200
2024-12-22,Allegiant Air,JFK,SFO,12:00,12:12,12,Mechanical,679,Boeing 737-900
2025-02-08,American Airlines,CLT,FLL,09:45,09:45,0,None,1039,CRJ-900
2024-10-24,Southwest Airlines,IAH,DFW,09:00,09:00,0,None,1673,Boeing 767-300
2025-04-08,Allegiant Air,MSP,FLL,22:00,22:00,0,None,254,Boeing 777-200
2024-06-10,Alaska Airlines,BWI,PHX,15:45,15:45,0,None,563,Boeing 757-200
2024-07-21,United Airlines,MSP,PHL,12:00,12:00,0,None,538,Boeing 737-800
2024-05-11,Southwest Airlines,LAS,LAX,07:45,07:45,0,None,416,Airbus A330-200
2024-03-26,Hawaiian Airlines,LAX,FLL,14:45,14:45,0,None,2111,Embraer 175
2024-01-15,Allegiant Air,SEA,PHX,18:45,18:45,0,None,1779,Airbus A320
2024-12-05,Southwest Airlines,DEN,MIA,14:00,14:00,0,None,1193,Boeing 737-900
2024-09-07,American Airlines,MIA,JFK,09:45,09:45,0,None,2852,Boeing 777-200
2024-11-22,Frontier Airlines,LAS,DFW,23:45,23:45,0,None,1678,CRJ-900
2024-01-02,United Airlines,JFK,MIA,23:45,00:13,28,Weather,958,Boeing 737-800
2024-09-29,Delta Air Lines,MDW,LGA,19:15,19:15,0,None,2681,Airbus A330-200
2024-08-07,JetBlue Airways,CLT,LGA,23:30,23:58,28,Weather,1721,Embraer 175
2025-05-05,Frontier Airlines,DTW,JFK,13:30,13:37,7,Security,2202,Boeing 787-8
2024-09-15,Spirit Airlines,LAS,PHX,08:15,08:15,0,None,1339,Airbus A320
2024-06-13,JetBlue Airways,LGA,SFO,21:30,21:30,0,None,1857,Airbus A320
2024-01-31,American Airlines,MIA,MSP,17:00,17:00,0,None,1052,Boeing 737-900
2025-03-07,American Airlines,MIA,BWI,07:30,07:50,20,Air Traffic,312,Boeing 737-900
2025-03-17,Frontier Airlines,LGA,DTW,09:00,09:19,19,Weather,871,Airbus A321
2025-01-16,Spirit Airlines,SEA,FLL,05:15,05:15,0,None,1898,Airbus A320
2023-12-31,Southwest Airlines,SEA,JFK,11:15,11:15,0,None,591,Boeing 737-900
2024-04-24,Spirit Airlines,LGA,DFW,10:30,10:30,0,None,1483,ATR 72
2023-10-18,Delta Air Lines,CLT,DEN,12:45,12:45,0,None,2447,Boeing 737-800
2024-08-02,American Airlines,BWI,PHL,23:45,23:45,0,None,1463,Boeing 757-200
2025-02-25,Delta Air Lines,FLL,LAS,21:30,21:30,0,None,997,Airbus A321
2025-03-22,American Airlines,SEA,LAS,05:15,05:15,0,None,867,CRJ-900
2023-09-22,Delta Air Lines,BOS,PHX,09:30,09:30,0,None,1855,Boeing 777-200
2023-09-13,Southwest Airlines,BWI,DEN,05:00,06:23,83,Security,821,Airbus A320
2025-02-05,JetBlue Airways,SFO,CLT,18:15,18:15,0,None,2821,Boeing 787-8
2025-05-01,Hawaiian Airlines,LAS,LAX,10:15,10:15,0,None,2165,Boeing 787-8
2024-04-19,Alaska Airlines,LAS,SFO,12:15,12:15,0,None,222,Boeing 787-8
2023-11-21,Alaska Airlines,JFK,BWI,16:45,16:57,12,Air Traffic,2233,Boeing 767-300
2025-01-10,Spirit Airlines,MDW,FLL,07:00,07:00,0,None,1502,ATR 72
2025-02-22,Allegiant Air,LAX,LGA,21:30,21:52,22,Weather,2124,Boeing 757-200
2024-01-28,American Airlines,PHX,SEA,17:45,18:15,30,Weather,1096,Boeing 737-900
2023-07-25,Alaska Airlines,IAH,DFW,06:15,06:15,0,None,346,Boeing 787-8
2024-07-24,Allegiant Air,CLT,BOS,17:15,17:15,0,None,2524,Airbus A330-200
2025-04-30,Delta Air Lines,DEN,SEA,23:00,23:00,0,None,505,Boeing 767-300
2025-01-01,Frontier Airlines,DFW,SFO,20:15,20:15,0,None,1589,Boeing 777-200
2024-01-08,Allegiant Air,DFW,JFK,16:45,17:15,30,Security,1498,Airbus A330-200
2025-06-11,United Airlines,MSP,MDW,10:00,10:00,0,None,2534,Airbus A320
2025-05-04,American Airlines,MSP,JFK,12:15,12:15,0,None,2856,Embraer 175
2025-05-09,Frontier Airlines,BOS,DTW,14:45,15:08,23,Weather,637,Boeing 777-200
2023-10-28,Frontier Airlines,IAH,PHX,09:45,09:45,0,None,1009,Boeing 737-800
2024-04-25,Delta Air Lines,MDW,SFO,22:00,22:15,15,Weather,2887,Airbus A330-200
2024-01-05,Hawaiian Airlines,MSP,ORD,19:00,19:30,30,Mechanical,2650,Boeing 737-800
2025-06-10,Spirit Airlines,LGA,SFO,07:30,07:36,6,Mechanical,1598,Boeing 767-300
2024-03-26,Spirit Airlines,DEN,SFO,06:15,06:15,0,None,967,CRJ-900
2024-08-31,Alaska Airlines,DTW,SFO,14:15,14:15,0,None,441,Boeing 767-300
2025-03-08,Hawaiian Airlines,JFK,IAH,23:30,23:30,0,None,1356,Boeing 757-200
2023-12-30,Delta Air Lines,LAX,BWI,16:15,16:44,29,Weather,2060,Boeing 737-900
2023-10-01,Frontier Airlines,BOS,MSP,17:00,17:00,0,None,1123,Airbus A321
2023-10-16,Southwest Airlines,DTW,IAH,21:15,21:15,0,None,212,Boeing 767-300
2025-05-26,United Airlines,PHL,FLL,22:15,22:32,17,Mechanical,2078,CRJ-900
2024-01-20,Spirit Airlines,DFW,FLL,21:45,21:45,0,None,1411,Airbus A321
2023-07-25,Spirit Airlines,PHL,SFO,20:15,20:15,0,None,2325,Airbus A330-200
2025-05-08,Allegiant Air,MIA,LAS,10:00,12:09,129,Air Traffic,1275,Airbus A321
2023-09-02,United Airlines,LGA,PHX,11:15,11:15,0,None,621,CRJ-900
2024-02-15,Alaska Airlines,CLT,FLL,05:00,05:26,26,Security,2892,Boeing 757-200
2024-12-19,American Airlines,DFW,SEA,23:45,23:45,0,None,2796,Airbus A320
2025-05-22,Delta Air Lines,ORD,IAH,19:45,20:14,29,Weather,1060,Airbus A321
2025-01-18,American Airlines,ORD,BOS,05:15,05:15,0,None,2675,Airbus A320
2025-01-19,Allegiant Air,LAX,MSP,18:30,18:52,22,Air Traffic,2348,Airbus A330-200
2023-09-01,Frontier Airlines,MIA,LGA,21:45,21:45,0,None,2127,Boeing 737-900
2023-10-12,Southwest Airlines,BWI,ORD,12:45,13:08,23,Air Traffic,1842,Boeing 757-200
2025-03-15,Southwest Airlines,DFW,LAX,12:15,12:15,0,None,1566,Airbus A321
2023-12-07,Allegiant Air,JFK,LAS,20:15,20:15,0,None,1335,Boeing 767-300
2023-10-19,Allegiant Air,LGA,BOS,05:00,05:00,0,None,2930,Boeing 767-300
2025-05-05,Spirit Airlines,LGA,DFW,09:00,09:14,14,Weather,2010,Boeing 777-200
2024-11-15,Spirit Airlines,SEA,FLL,21:00,21:00,0,None,2955,Airbus A320
2024-05-15,Alaska Airlines,DFW,FLL,22:30,22:30,0,None,1734,Boeing 757-200
2023-07-28,Alaska Airlines,JFK,FLL,20:30,20:30,0,None,871,Airbus A320
2024-08-14,Alaska Airlines,LGA,SFO,20:45,20:45,0,None,600,Boeing 737-900
2024-10-06,Allegiant Air,PHL,SEA,19:45,19:45,0,None,1873,ATR 72
2024-05-09,Alaska Airlines,MDW,BOS,10:15,10:15,0,None,2189,Boeing 777-200
2025-06-06,Frontier Airlines,IAH,ORD,15:15,15:15,0,None,2102,Boeing 757-200
2025-05-22,Southwest Airlines,PHX,DFW,05:45,06:15,30,Weather,2300,Boeing 737-900
2025-02-11,United Airlines,LGA,CLT,05:15,05:15,0,None,2577,Embraer 175
2025-05-01,Allegiant Air,BWI,DEN,15:45,15:45,0,None,421,Boeing 787-8
2025-05-28,Delta Air Lines,MSP,BWI,20:30,20:51,21,Security,2317,Boeing 757-200
2023-07-16,United Airlines,BOS,DTW,21:45,22:01,16,Mechanical,2031,Boeing 757-200
2025-04-24,Frontier Airlines,MDW,BWI,12:15,12:15,0,None,621,Boeing 737-900
2023-12-19,American Airlines,DTW,PHL,23:00,23:00,0,None,2668,ATR 72
2025-06-01,Allegiant Air,LAX,BWI,11:30,11:46,16,Weather,2725,Boeing 777-200
2023-07-23,American Airlines,DTW,PHX,15:15,15:15,0,None,1412,Embraer 175
2024-04-21,Frontier Airlines,MDW,PHX,23:00,23:00,0,None,2145,Embraer 175
2023-10-19,Hawaiian Airlines,MIA,DEN,09:45,09:45,0,None,1710,Boeing 737-800
2023-08-28,Frontier Airlines,IAH,BWI,05:00,05:00,0,None,1398,ATR 72
2025-05-27,Alaska Airlines,BOS,DTW,13:15,13:15,0,None,506,Embraer 175
2024-08-22,Spirit Airlines,MDW,SEA,14:45,14:45,0,None,1216,ATR 72
2024-04-14,Southwest Airlines,SFO,ORD,11:15,11:15,0,None,275,Airbus A321
2024-11-27,Alaska Airlines,MDW,MSP,23:30,00:08,38,Air Traffic,2681,Boeing 737-800
2023-10-29,JetBlue Airways,SEA,DFW,21:45,21:45,0,None,309,Boeing 757-200
2024-12-19,Frontier Airlines,SFO,ORD,06:30,07:21,51,Air Traffic,2947,Embraer 175
2024-06-18,United Airlines,DTW,LAS,08:30,08:30,0,None,2016,CRJ-900
2024-07-01,Hawaiian Airlines,LGA,PHL,14:45,14:45,0,None,95,Boeing 767-300
2024-01-06,Hawaiian Airlines,MSP,ORD,15:00,15:00,0,None,1979,Embraer 175
2024-11-11,Frontier Airlines,MSP,DTW,21:30,21:30,0,None,1640,Boeing 787-8
2024-04-28,Frontier Airlines,FLL,MIA,19:15,19:38,23,Mechanical,2654,Boeing 757-200
2024-11-08,Allegiant Air,DFW,BWI,22:45,23:03,18,Air Traffic,2555,Boeing 767-300
2024-06-19,United Airlines,MIA,LGA,10:45,10:45,0,None,259,Airbus A330-200
2024-08-03,Delta Air Lines,MIA,LAX,09:30,09:30,0,None,959,Boeing 737-900
2025-05-27,American Airlines,BOS,DTW,07:00,07:29,29,Air Traffic,2915,Boeing 777-200
2023-11-18,Frontier Airlines,JFK,PHX,18:00,18:26,26,Weather,1796,Boeing 737-900
2024-06-09,Alaska Airlines,DTW,LAX,10:15,10:15,0,None,2846,Boeing 777-200
2023-08-04,JetBlue Airways,MIA,JFK,17:15,17:15,0,None,394,Airbus A320
2023-11-08,Alaska Airlines,ORD,SEA,18:30,18:30,0,None,1049,Airbus A321
2024-06-18,Allegiant Air,MDW,FLL,05:30,05:30,0,None,1677,ATR 72
2024-08-20,Hawaiian Airlines,SEA,LAS,13:30,13:30,0,None,867,Airbus A321
2025-01-29,JetBlue Airways,SFO,LAX,08:30,08:30,0,None,709,Boeing 737-800
2025-02-24,Southwest Airlines,SFO,ORD,20:00,20:00,0,None,1661,Embraer 175
2025-03-05,Alaska Airlines,ORD,JFK,18:15,18:22,7,Air Traffic,2965,Boeing 767-300
2023-10-10,Alaska Airlines,JFK,PHX,16:00,16:00,0,None,1534,Boeing 737-900
2024-01-05,Hawaiian Airlines,CLT,BOS,08:45,08:52,7,Mechanical,2179,Airbus A330-200
2024-07-31,Frontier Airlines,PHX,SEA,22:15,22:15,0,None,1273,Boeing 787-8
2024-05-26,American Airlines,DEN,LGA,18:30,18:30,0,None,1113,Boeing 737-900
2025-03-24,Allegiant Air,DEN,JFK,17:30,17:48,18,Air Traffic,894,Boeing 767-300
2025-05-31,Allegiant Air,CLT,DTW,06:00,06:00,0,None,2730,Boeing 767-300
2025-04-14,Hawaiian Airlines,SFO,FLL,13:15,13:15,0,None,453,Boeing 787-8
2024-04-26,Southwest Airlines,BOS,JFK,23:30,00:07,37,Air Traffic,1656,Boeing 767-300
2024-09-21,American Airlines,SEA,CLT,07:00,07:48,48,Weather,2642,CRJ-900
2024-02-26,United Airlines,PHX,JFK,09:30,09:52,22,Security,1173,Airbus A321
2024-09-11,Spirit Airlines,ORD,PHL,22:45,22:45,0,None,582,CRJ-900
2024-05-06,JetBlue Airways,MIA,DEN,05:15,05:15,0,None,2507,Boeing 767-300
2024-05-12,Allegiant Air,ORD,BWI,13:00,13:00,0,None,1160,ATR 72
2023-09-03,Southwest Airlines,DEN,LGA,12:00,12:00,0,None,2892,Airbus A320
2023-07-15,Frontier Airlines,IAH,LAS,19:00,19:00,0,None,285,Boeing 757-200
2023-08-26,United Airlines,ORD,SFO,15:30,16:51,81,Air Traffic,324,Boeing 737-800
2024-08-13,Hawaiian Airlines,ORD,FLL,18:45,18:45,0,None,1247,Boeing 757-200
2024-02-22,Alaska Airlines,ORD,DTW,19:15,19:57,42,Mechanical,1125,Airbus A330-200
2024-12-18,American Airlines,LAS,LGA,14:30,14:30,0,None,276,Boeing 757-200
2025-06-03,JetBlue Airways,BOS,LGA,12:30,12:30,0,None,2237,Airbus A320
2023-12-18,Southwest Airlines,CLT,DEN,14:15,14:34,19,Mechanical,1036,Boeing 737-800
2024-03-07,American Airlines,DEN,FLL,14:00,14:06,6,Security,2904,Boeing 757-200
2023-08-04,Allegiant Air,IAH,SEA,11:00,11:00,0,None,1432,Boeing 757-200
2025-04-21,Delta Air Lines,MSP,FLL,21:30,21:30,0,None,1739,Airbus A321
2024-06-30,Delta Air Lines,SFO,BOS,07:30,07:30,0,None,2301,Airbus A321
2024-07-02,Delta Air Lines,MIA,JFK,05:45,05:45,0,None,1453,Embraer 175
2025-02-20,Allegiant Air,SEA,JFK,06:15,06:15,0,None,2618,Boeing 737-900
2023-10-13,Spirit Airlines,FLL,LAS,11:30,11:30,0,None,563,Boeing 737-900
